STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
JA000047759,"KYOTO, JA",35.017,135.733,46,10/15/1970,,,77,",,I",56,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/16/1970,,,68,",,I",55,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/17/1970,,,67,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/18/1970,,,72,",,I",59,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/19/1970,,,70,",,I",54,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/20/1970,,,69,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/21/1970,,,71,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/22/1970,,,74,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/23/1970,,,78,",,I",51,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/24/1970,,,77,",,I",56,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/25/1970,,,80,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/26/1970,,,72,",,I",55,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/27/1970,,,61,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/28/1970,,,66,",,I",42,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/29/1970,,,65,",,I",45,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/30/1970,,,60,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,10/31/1970,,,62,",,I",40,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/1/1970,,,65,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/2/1970,,,68,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/3/1970,,,64,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/4/1970,,,69,",,I",45,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/5/1970,,,68,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/6/1970,,,67,",,I",46,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/7/1970,,,63,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/8/1970,,,62,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/9/1970,,,66,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/10/1970,,,63,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/11/1970,,,57,",,I",45,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/12/1970,,,61,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/13/1970,,,68,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/14/1970,,,65,",,I",51,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/15/1970,,,56,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/16/1970,,,53,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/17/1970,,,61,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/18/1970,,,66,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/19/1970,,,64,",,I",56,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/20/1970,,,63,",,I",57,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/21/1970,,,69,",,I",50,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/22/1970,,,68,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/23/1970,,,55,",,I",42,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/24/1970,,,53,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/25/1970,,,57,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/26/1970,,,55,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/27/1970,,,61,",,I",53,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/28/1970,,,57,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/29/1970,,,54,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,11/30/1970,,,43,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/1/1970,,,49,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/2/1970,,,50,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/3/1970,,,53,",,I",40,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/4/1970,,,45,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/5/1970,,,54,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/6/1970,,,54,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/7/1970,,,57,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/8/1970,,,48,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/9/1970,,,47,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/10/1970,,,53,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/11/1970,,,56,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/12/1970,,,58,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/13/1970,,,61,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/14/1970,,,48,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/15/1970,,,53,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/16/1970,,,55,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/17/1970,,,55,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/18/1970,,,58,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/19/1970,,,51,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/20/1970,,,45,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/21/1970,,,57,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/22/1970,,,49,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/23/1970,,,51,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/24/1970,,,54,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/25/1970,,,48,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/26/1970,,,48,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/27/1970,,,41,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/28/1970,,,46,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/29/1970,,,50,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/30/1970,,,54,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,12/31/1970,,,51,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/1/1971,,,50,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/2/1971,,,47,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/3/1971,,,47,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/4/1971,,,48,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/5/1971,,,38,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/6/1971,,,43,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/7/1971,,,50,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/8/1971,,,51,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/9/1971,,,46,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/10/1971,,,49,",,I",29,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/11/1971,,,53,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/12/1971,,,57,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/13/1971,,,52,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/14/1971,,,47,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/15/1971,,,48,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/16/1971,,,46,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/17/1971,,,45,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/18/1971,,,55,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/19/1971,,,53,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/20/1971,,,51,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/21/1971,,,54,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/22/1971,,,52,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/23/1971,,,44,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/24/1971,,,46,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/25/1971,,,47,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/26/1971,,,46,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/27/1971,,,40,",,I",29,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/28/1971,,,45,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/29/1971,,,41,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/30/1971,,,44,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,1/31/1971,,,46,",,I",26,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/1/1971,,,45,",,I",27,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/2/1971,,,44,",,I",25,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/3/1971,,,45,",,I",26,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/4/1971,,,44,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/5/1971,,,45,",,I",29,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/6/1971,,,45,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/7/1971,,,43,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/8/1971,,,45,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/9/1971,,,42,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/10/1971,,,45,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/11/1971,,,44,",,I",28,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/12/1971,,,42,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/13/1971,,,54,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/14/1971,,,53,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/15/1971,,,52,",,I",42,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/16/1971,,,56,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/17/1971,,,57,",,I",42,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/18/1971,,,49,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/19/1971,,,47,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/20/1971,,,47,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/21/1971,,,52,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/22/1971,,,57,",,I",45,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/23/1971,,,56,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/24/1971,,,48,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/25/1971,,,50,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/26/1971,,,53,",,I",42,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/27/1971,,,57,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,2/28/1971,,,48,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/1/1971,,,47,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/2/1971,,,57,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/3/1971,,,56,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/4/1971,,,43,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/5/1971,,,45,",,I",34,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/6/1971,,,48,",,I",33,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/7/1971,,,42,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/8/1971,,,46,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/9/1971,,,50,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/10/1971,,,48,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/11/1971,,,45,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/12/1971,,,50,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/13/1971,,,55,",,I",35,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/14/1971,,,45,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/15/1971,,,50,",,I",30,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/16/1971,,,60,",,I",31,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/17/1971,,,54,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/18/1971,,,59,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/19/1971,,,59,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/20/1971,,,65,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/21/1971,,,73,",,I",40,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/22/1971,,,68,",,I",46,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/23/1971,,,49,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/24/1971,,,52,",,I",32,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/25/1971,,,59,",,I",36,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/26/1971,,,64,",,I",40,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/27/1971,,,65,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/28/1971,,,71,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/29/1971,,,67,",,I",50,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/30/1971,,,57,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,3/31/1971,,,58,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/1/1971,,,69,",,I",53,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/2/1971,,,72,",,I",47,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/3/1971,,,65,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/4/1971,,,64,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/5/1971,,,71,",,I",39,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/6/1971,,,64,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/7/1971,,,70,",,I",41,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/8/1971,,,63,",,I",55,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/9/1971,,,61,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/10/1971,,,59,",,I",40,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/11/1971,,,64,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/12/1971,,,70,",,I",37,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/13/1971,,,72,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/14/1971,,,75,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/15/1971,,,68,",,I",56,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/16/1971,,,57,",,I",53,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/17/1971,,,55,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/18/1971,,,65,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/19/1971,,,69,",,I",38,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/20/1971,,,72,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/21/1971,,,79,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/22/1971,,,66,",,I",52,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/23/1971,,,74,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/24/1971,,,77,",,I",45,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/25/1971,,,72,",,I",50,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/26/1971,,,76,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/27/1971,,,74,",,I",44,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/28/1971,,,65,",,I",46,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/29/1971,,,63,",,I",54,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,4/30/1971,,,65,",,I",54,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/1/1971,,,69,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/2/1971,,,74,",,I",46,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/3/1971,,,70,",,I",56,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/4/1971,,,63,",,I",53,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/5/1971,,,64,",,I",51,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/6/1971,,,60,",,I",51,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/7/1971,,,72,",,I",48,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/8/1971,,,69,",,I",49,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/9/1971,,,74,",,I",43,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/10/1971,,,74,",,I",53,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/11/1971,,,81,",,I",60,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/12/1971,,,88,",,I",57,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/13/1971,,,78,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/14/1971,,,76,",,I",58,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/15/1971,,,77,",,I",55,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/16/1971,,,83,",,I",59,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/17/1971,,,76,",,I",58,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/18/1971,,,78,",,I",59,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/19/1971,,,65,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/20/1971,,,79,",,I",58,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/21/1971,,,84,",,I",53,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/22/1971,,,84,",,I",57,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/23/1971,,,75,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/24/1971,,,75,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/25/1971,,,80,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/26/1971,,,86,",,I",57,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/27/1971,,,68,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/28/1971,,,75,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/29/1971,,,72,",,I",62,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/30/1971,,,78,",,I",58,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,5/31/1971,,,81,",,I",61,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/1/1971,,,78,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/2/1971,,,82,",,I",59,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/3/1971,,,71,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/4/1971,,,72,",,I",60,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/5/1971,,,77,",,I",58,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/6/1971,,,75,",,I",60,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/7/1971,,,82,",,I",57,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/8/1971,,,76,",,I",60,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/9/1971,,,87,",,I",68,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/10/1971,,,85,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/11/1971,,,82,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/12/1971,,,79,",,I",66,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/13/1971,,,80,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/14/1971,,,76,",,I",66,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/15/1971,,,73,",,I",66,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/16/1971,,,76,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/17/1971,,,85,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/18/1971,,,82,",,I",66,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/19/1971,,,82,",,I",61,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/20/1971,,,73,",,I",63,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/21/1971,,,75,",,I",65,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/22/1971,,,83,",,I",64,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/23/1971,,,86,",,I",68,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/24/1971,,,80,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/25/1971,,,85,",,I",70,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/26/1971,,,92,",,I",68,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/27/1971,,,84,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/28/1971,,,89,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/29/1971,,,86,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,6/30/1971,,,85,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/1/1971,,,77,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/2/1971,,,79,",,I",70,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/3/1971,,,92,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/4/1971,,,95,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/5/1971,,,97,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/6/1971,,,95,",,I",78,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/7/1971,,,90,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/8/1971,,,94,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/9/1971,,,85,",,I",76,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/10/1971,,,88,",,I",75,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/11/1971,,,92,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/12/1971,,,86,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/13/1971,,,94,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/14/1971,,,95,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/15/1971,,,92,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/16/1971,,,94,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/17/1971,,,90,",,I",72,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/18/1971,,,82,",,I",68,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/19/1971,,,86,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/20/1971,,,86,",,I",65,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/21/1971,,,86,",,I",67,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/22/1971,,,83,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/23/1971,,,78,",,I",69,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/24/1971,,,84,",,I",70,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/25/1971,,,83,",,I",73,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/26/1971,,,81,",,I",74,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/27/1971,,,89,",,I",75,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/28/1971,,,92,",,I",75,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/29/1971,,,95,",,I",77,",,I"
JA000047759,"KYOTO, JA",35.017,135.733,46,7/30/1971,,,97,",,I",78,",,I"
